gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_trnsprtn_pkey,bike_trips_05_taz,bike_trips_05_taz_d,daily_ride_qrt,daily_ride_egt,ped_vol_ann,ped_vol_24h,walktrips_05_taz,walktrips_05_taz_d
"5245","25459000",37.80515200530,-122.41351648800,"5245","169","13019","39662","9548","641623","1758","1439","112199"
"5246","25460000",37.80536137740,-122.41185846200,"5246","169","13019","34886","7619","574196","1573","1439","112199"
"5247","25461000",37.80582493090,-122.41195008700,"5247","169","13019","33159","9200","7537169","20650","1439","112199"
"5248","25462000",37.80218377120,-122.41290808500,"5248","74","13019","71283","20104","1336645","3662","701","112199"
"5249","25463000",37.80376130140,-122.41322278600,"5249","74","13019","47194","19694","604692","1657","701","112199"
"5250","25464000",37.80282770020,-122.41303433600,"5250","74","13019","69291","17237","1600600","4385","701","112199"
"5251","25465000",37.80274320210,-122.41371875000,"5251","74","13019","64842","16940","5358698","14681","701","112199"
"5252","25466000",37.80380717040,-122.41285038700,"5252","74","13019","47235","17436","611546","1675","701","112199"
"5253","25468000",37.80354232500,-122.41487678500,"5253","169","13019","49153","17086","2981140","8168","1439","112199"
"5254","25469000",37.80272518220,-122.41386085100,"5254","172","13019","64158","14303","1000039","2740","1913","112199"
"5255","25471000",37.80468416340,-122.41342855400,"5255","169","13019","40324","12442","743796","2038","1439","112199"
"5256","25472000",37.80440729270,-122.41335886200,"5256","169","13019","42207","14437","551354","1511","1439","112199"
"5257","25473000",37.80561848000,-122.41360416800,"5257","69","13019","39739","10487","7237925","19830","618","112199"
"5258","25474000",37.80737945810,-122.40730365600,"5258","110","13019","8588","4280","1392319","3815","872","112199"
"5259","25475000",37.80811075380,-122.40905049500,"5259","110","13019","11253","4696","1336624","3662","872","112199"
"5260","25476000",37.80716325270,-122.40889733700,"5260","110","13019","12351","5550","407286","1116","872","112199"
"5261","25477000",37.80789213310,-122.41068505000,"5261","110","13019","12927","4728","5485839","15030","872","112199"
"5262","25478000",37.80696291070,-122.41049755300,"5262","110","13019","14100","6744","5201601","14251","872","112199"
"5263","25479000",37.80769049350,-122.41232955700,"5263","110","13019","13480","6152","6273271","17187","872","112199"
"5264","25480000",37.80675808330,-122.41214142500,"5264","110","13019","20539","8188","5635142","15439","872","112199"
"5265","25481000",37.80655463290,-122.41378665900,"5265","69","13019","31891","6867","6387425","17500","618","112199"
"5266","25484000",37.80862484940,-122.41252383600,"5266","142","13019","11374","3013","5458903","14956","901","112199"
"5267","25485000",37.80748251270,-122.41397500700,"5267","142","13019","22698","5059","5244608","14369","901","112199"
"5268","25486000",37.80842106000,-122.41416443400,"5268","142","13019","14037","1880","4985881","13660","901","112199"
"5269","25490000",37.79961646550,-122.41576151000,"5269","163","13019","46472","17772","52206","143","1684","112199"
"5270","25492000",37.79952526810,-122.41649125700,"5270","163","13019","40686","16643","99445","272","1684","112199"
"5271","25493000",37.80054721410,-122.41594335400,"5271","163","13019","54184","16428","108071","296","1684","112199"
"5272","25494000",37.80075820490,-122.41430266900,"5272","119","13019","74676","24061","178329","489","1115","112199"
"5273","25495000",37.80068445370,-122.41487618700,"5273","119","13019","69244","16648","63449","174","1115","112199"
"5274","25497000",37.80122504810,-122.41439784000,"5274","119","13019","72861","22388","287057","786","1115","112199"
"5275","25498000",37.80168858420,-122.41449233800,"5275","119","13019","71591","13444","278875","764","1115","112199"
"5276","25499000",37.80101306280,-122.41603797600,"5276","119","13019","56623","12169","183235","502","1115","112199"
"5277","25500000",37.80116517250,-122.41485517800,"5277","119","13019","65450","16958","189802","520","1115","112199"
"5278","25501000",37.80163063320,-122.41495007200,"5278","119","13019","60724","12552","209242","573","1115","112199"
"5279","25504000",37.80148086040,-122.41613299700,"5279","172","13019","54928","6067","152375","417","1913","112199"
"5280","25505000",37.79839485540,-122.41782929600,"5280","144","13019","41502","16225","201000","551","1334","112199"
"5281","25508000",37.79894191030,-122.41731249800,"5281","163","13019","38105","19343","71945","197","1684","112199"
"5282","25509000",37.79941351290,-122.41738545400,"5282","163","13019","33697","18084","177000","485","1684","112199"
"5283","25510000",37.79990625850,-122.41749253900,"5283","144","13019","28802","17326","96323","264","1334","112199"
"5284","25511000",37.79889757080,-122.41898787500,"5284","144","13019","35733","16828","241601","662","1334","112199"
"5285","25512000",37.79919843830,-122.41904877900,"5285","144","13019","37243","16971","1218248","3338","1334","112199"
"5286","25513000",37.79930481120,-122.41822644800,"5286","144","13019","37063","18248","375312","1028","1334","112199"
"5287","25517000",37.80034079170,-122.41758697500,"5287","117","13019","39838","18682","187860","515","1066","112199"
"5288","25518000",37.80126734840,-122.41779864300,"5288","172","13019","47047","4332","63013","173","1913","112199"
"5289","25519000",37.80170675070,-122.41787748700,"5289","172","13019","44475","0","270242","740","1913","112199"
"5290","25520000",37.80262114860,-122.41468120600,"5290","172","13019","64108","15602","1060644","2906","1913","112199"
"5291","25521000",37.80241083180,-122.41632435500,"5291","172","13019","50973","10880","141864","389","1913","112199"
"5292","25522000",37.80420515750,-122.41500070600,"5292","169","13019","39997","13423","1784689","4890","1439","112199"
"5293","25523000",37.80448098420,-122.41505227500,"5293","169","13019","38348","13798","1712712","4692","1439","112199"
"5294","25524000",37.80541717210,-122.41524148500,"5294","169","13019","36248","15645","5913983","16203","1439","112199"
"5295","25525000",37.80435594610,-122.41605142400,"5295","63","13019","38968","16434","866246","2373","573","112199"
"5296","25526000",37.80393650840,-122.41544586700,"5296","63","13019","40469","12963","757973","2077","573","112199"
"5297","25527000",37.80334796800,-122.41651077000,"5297","172","13019","36896","11931","200666","550","1913","112199"
"5298","25528000",37.80427681640,-122.41669632600,"5298","63","13019","35350","15804","631604","1730","573","112199"
"5299","25529000",37.80382300750,-122.41660483000,"5299","63","13019","37039","12712","687591","1884","573","112199"
"5300","25530000",37.80220130860,-122.41796622900,"5300","172","13019","46402","2181","83382","228","1913","112199"
"5301","25531000",37.80313539890,-122.41815109200,"5301","172","13019","39360","3344","147514","404","1913","112199"
"5302","25532000",37.80417781370,-122.41748390600,"5302","63","13019","37760","13368","163676","448","573","112199"
"5303","25533000",37.80516964990,-122.41722619400,"5303","69","13019","34488","17962","2685825","7358","618","112199"
"5304","25534000",37.80488716040,-122.41681834400,"5304","169","13019","34657","16554","834755","2287","1439","112199"
"5305","25535000",37.80521187060,-122.41688767300,"5305","169","13019","32718","15493","1391499","3812","1439","112199"
"5306","25536000",37.80499904360,-122.41853063200,"5306","55","13019","37931","19984","1823486","4996","400","112199"
"5307","25538000",37.79856539320,-122.41892070500,"5307","144","13019","39287","16828","184360","505","1334","112199"
"5308","25539000",37.79813406080,-122.41989229700,"5308","144","13019","59232","15205","476145","1305","1334","112199"
"5309","25541000",37.79859460450,-122.41998568900,"5309","144","13019","53470","13859","281355","771","1334","112199"
"5310","25542000",37.79872739080,-122.41895346300,"5310","144","13019","41777","16828","330098","904","1334","112199"
"5311","25543000",37.79950183290,-122.41910945900,"5311","144","13019","36230","16971","113453","311","1334","112199"
"5312","25545000",37.79906919270,-122.42008558500,"5312","144","13019","49479","15058","281810","772","1334","112199"
"5313","25547000",37.79877172970,-122.42002160800,"5313","144","13019","53438","15174","270196","740","1334","112199"
"5314","25548000",37.79935014990,-122.42014226400,"5314","144","13019","50212","15559","116572","319","1334","112199"
"5315","25549000",37.79897105690,-122.42068880100,"5315","144","13019","55152","20926","202556","555","1334","112199"
"5316","25550000",37.79903669160,-122.42034629500,"5316","144","13019","52230","16292","331483","908","1334","112199"
"5317","25553000",37.80013393790,-122.41923294400,"5317","117","13019","37425","19400","223322","612","1066","112199"
"5318","25555000",37.80110682920,-122.41907161300,"5318","117","13019","28099","0","140659","385","1066","112199"
"5319","25557000",37.80083381000,-122.42106330000,"5319","117","13019","59464","8596","158142","433","1066","112199"
"5320","25558000",37.80106221420,-122.41942540800,"5320","57","13019","31958","5609","187640","514","505","112199"
"5321","25559000",37.79869305040,-122.42063320100,"5321","144","13019","59130","18417","258470","708","1334","112199"
"5322","25561000",37.79990243610,-122.42088263600,"5322","144","13019","55329","21714","189305","519","1334","112199"
"5323","25562000",37.79782495140,-122.42214777500,"5323","216","13019","61563","29621","1168226","3201","2157","112199"
"5324","25563000",37.79876157930,-122.42233695000,"5324","252","13019","57108","28333","2429873","6657","2227","112199"
"5325","25564000",37.79969367240,-122.42252521400,"5325","252","13019","65049","28018","687255","1883","2227","112199"
"5326","25565000",37.80199486320,-122.41961397300,"5326","57","13019","41382","313","141624","388","505","112199"
"5327","25566000",37.80175841710,-122.42125755800,"5327","57","13019","57826","5583","136092","373","505","112199"
"5328","25567000",37.80269492420,-122.42148036600,"5328","57","13019","60358","2311","195859","537","505","112199"
"5329","25568000",37.80211854450,-122.41900335800,"5329","57","13019","44976","0","98596","270","505","112199"
"5330","25569000",37.80302146950,-122.41905032800,"5330","55","13019","39586","0",,,"400","112199"
"5331","25570000",37.80292682750,-122.41979728000,"5331","55","13019","46476","1628","134070","367","400","112199"
"5332","25571000",37.80389039250,-122.41999336700,"5332","55","13019","42594","7932","106254","291","400","112199"
"5333","25572000",37.80407002250,-122.41834134200,"5333","63","13019","36823","12008","147674","405","573","112199"
"5334","25573000",37.80597736850,-122.41838065800,"5334","69","13019","34730","17990","3938684","10791","618","112199"
"5335","25574000",37.80572025590,-122.42036904700,"5335","100","13019","42250","20463","2399499","6574","712","112199"
"5336","25575000",37.80593151930,-122.41871826600,"5336","63","13019","36764","18110","713045","1954","573","112199"
"5337","25576000",37.80624124920,-122.41878185600,"5337","69","13019","34142","16077","915221","2507","618","112199"
"5338","25577000",37.80479030770,-122.42017812600,"5338","55","13019","46746","19598","343122","940","400","112199"
"5339","25578000",37.80523676460,-122.42026978400,"5339","100","13019","41448","16162","638567","1749","712","112199"
"5340","25579000",37.80256133450,-122.42252693000,"5340","150","13019","65565","8651","71923","197","1468","112199"
"5341","25581000",37.80350295950,-122.42162633300,"5341","118","13019","62996","11660","97000","266","1504","112199"
"5342","25583000",37.80456490460,-122.42181531500,"5342","118","13019","59496","24764","245680","673","1504","112199"
"5343","25586000",37.80643636440,-122.42219620800,"5343","153","13019","43514","26757","807377","2212","1037","112199"
"5344","25589000",37.80549664840,-122.42200682200,"5344","100","13019","51936","27771","2138467","5859","712","112199"
"5345","25591000",37.80727587050,-122.41561643700,"5345","142","13019","25587","5203","6153134","16858","901","112199"
"5346","25592000",37.80634342940,-122.41543157000,"5346","69","13019","30469","9700","4872292","13349","618","112199"
"5347","25593000",37.80614124700,-122.41707727800,"5347","69","13019","32173","14296","5390930","14770","618","112199"
"5348","25594000",37.80821405420,-122.41580242500,"5348","142","13019","17745","500","4606436","12620","901","112199"
"5349","25595000",37.80707251380,-122.41726063100,"5349","142","13019","29861","10968","4364145","11957","901","112199"
"5350","25596000",37.80801332400,-122.41744593900,"5350","142","13019","25242","2665","3485867","9550","901","112199"
"5351","25597000",37.80686303080,-122.41890804500,"5351","36","13019","32519","16077","1043301","2858","223","112199"
"5352","25598000",37.80678011230,-122.41957724300,"5352","36","13019","34241","16123","1124699","3081","223","112199"
